path	dropped_lines	source_blob	upstream_blob	candidate_blob	base_blob	geometry	source_commits_since_base	upstream_intro
src/auto-reply/reply/agent-runner-fallback-candidate.ts	2	2aad7c6e9e1b189def27c1ee667b3fef812497b1	d80ac668085f08316de22fbd6645de92a05b7184	f7518f287cc92a4959b34b83b4d5c4fc15071757	ebc7067bffca7723cb8e6d78adb491a52ad2b6ba	combined-or-represented	b5f1960fd4d:merge: backmerge frozen upstream into continuation|3b33188c6d4:merge: absorb upstream/main into continuation assembly|9507800800a:merge: absorb upstream/main into continuation assembly|90b055341a1:Merge upstream/main into the continuation assembly candidate|0dd8008463d:merge: absorb upstream 480e0c0 into PR presentation assembly|cb73c7db50c:Merge upstream f4387b7a into PR presentation assembly|53818a55db0:fix(continuation): preserve raw delegate fallback|68358363287:Merge frozen upstream acf28495 into 1172 status-row assembly|726f4e2f9cc:Merge upstream after post-666 corrections|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|a05d8a41a26:merge: absorb frozen upstream for #1172	?
src/auto-reply/reply/agent-runner-fallback-settlement.ts	1	2e4bcf6cdeab876797274631d41cc7e684264789	a72799a97a3011303d6f618b0f36419397a1e3c4	2e4bcf6cdeab876797274631d41cc7e684264789	a72799a97a3011303d6f618b0f36419397a1e3c4	accepted-overlay-no-current-upstream-delta	b5f1960fd4d:merge: backmerge frozen upstream into continuation|9507800800a:merge: absorb upstream/main into continuation assembly|90b055341a1:Merge upstream/main into the continuation assembly candidate|53818a55db0:fix(continuation): preserve raw delegate fallback|0ff0add5e40:merge: absorb upstream through 025e6cee for #1172|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|a05d8a41a26:merge: absorb frozen upstream for #1172	?
src/auto-reply/reply/agent-runner-result-accounting.test.ts	51	63b35c31c941bff0db2692b1c2a8987a2f253aa5	0213f05a3c9ef51140c89d1f388b69e3c186cc46	63b35c31c941bff0db2692b1c2a8987a2f253aa5	0213f05a3c9ef51140c89d1f388b69e3c186cc46	accepted-overlay-no-current-upstream-delta	b5f1960fd4d:merge: backmerge frozen upstream into continuation|2cf1c4dba1a:Merge upstream main into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|cb73c7db50c:Merge upstream f4387b7a into PR presentation assembly|53818a55db0:fix(continuation): preserve raw delegate fallback|c07cb0b066b:fix(continuation): restore post-drift runner lifecycle	5621979a469 fix(models): preserve session selection across
src/auto-reply/reply/agent-runner-result-accounting.ts	1	eac2b31a0294b20d26e8855f3726156df86e7462	b80b43e491271861e0474b6c21dcc5aafea9c797	eac2b31a0294b20d26e8855f3726156df86e7462	b80b43e491271861e0474b6c21dcc5aafea9c797	accepted-overlay-no-current-upstream-delta	b5f1960fd4d:merge: backmerge frozen upstream into continuation|2cf1c4dba1a:Merge upstream main into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|d7b6ac70e5b:Merge upstream main through c5d00cb|cb73c7db50c:Merge upstream f4387b7a into PR presentation assembly|53818a55db0:fix(continuation): preserve raw delegate fallback|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|c07cb0b066b:fix(continuation): restore post-drift runner lifecycle|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|36d3b449add:refactor(reply): make agent-runner and get-reply-run upstream-small facades	?
src/auto-reply/reply/agent-runner-result-complete.ts	115	3470ab60665a902716c1c84ab0b8af3d273f5576	5c0edfa430eec60e8a27df756d39d000a9f178a6	3470ab60665a902716c1c84ab0b8af3d273f5576	5c0edfa430eec60e8a27df756d39d000a9f178a6	accepted-overlay-no-current-upstream-delta	cad7ff3918a:fix: close drift-cure gate debt|2cf1c4dba1a:Merge upstream main into continuation assembly|d470fe34fd5:fix(agents): repair back-merge fallout in the announce read surface|9507800800a:merge: absorb upstream/main into continuation assembly|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|c07cb0b066b:fix(continuation): restore post-drift runner lifecycle|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|36d3b449add:refactor(reply): make agent-runner and get-reply-run upstream-small facades	210aca6de38 fix(gateway): prevent restart replay after fin
src/auto-reply/reply/agent-runner-result-payloads.ts	14	c614056061d701053d5c3567f6ca0de1236deeb5	1adb9e4b1d05ebf3e5419fadf8ab4b36e9a66b4d	c614056061d701053d5c3567f6ca0de1236deeb5	1adb9e4b1d05ebf3e5419fadf8ab4b36e9a66b4d	accepted-overlay-no-current-upstream-delta	b5f1960fd4d:merge: backmerge frozen upstream into continuation|2cf1c4dba1a:Merge upstream main into continuation assembly|ff3e0dd6337:Repair frozen upstream merge unions|f2cc523f491:Merge upstream eb63cb148 into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|ec72b26076c:merge: absorb upstream drift #12 into assembly|90b055341a1:Merge upstream/main into the continuation assembly candidate|8abde93a5d1:Merge upstream 9aa24e8f into PR presentation assembly|164351fe76c:merge: absorb final frozen upstream for WO-1217|2615e52048d:merge(1205): absorb current upstream f9207db3 into continuation base 4c5bd846|a5a0bf46928:refactor(continuation): split static gate owners|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|36d3b449add:refactor(reply): make agent-runner and get-reply-run upstream-small facades	?
src/auto-reply/reply/agent-runner.misc.runreplyagent.test.ts	2	c6a86bcee008e25df7ec922fe6df5188c9fa16c5	52bfef511c821de2b533fc3de60b918ec357384e	c6a86bcee008e25df7ec922fe6df5188c9fa16c5	52bfef511c821de2b533fc3de60b918ec357384e	accepted-overlay-no-current-upstream-delta	2f08a3b375d:test: stabilize final gate ownership|b5f1960fd4d:merge: backmerge frozen upstream into continuation|bf506f9eb39:test: repair Gate 2.5 semantic conflicts|2cf1c4dba1a:Merge upstream main into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|9507800800a:merge: absorb upstream/main into continuation assembly|056bdf88295:Merge upstream/main (750d0dcd9e7) into 1172 continuation assembly|90b055341a1:Merge upstream/main into the continuation assembly candidate|d7b6ac70e5b:Merge upstream main through c5d00cb|23f9d033c3c:merge: absorb upstream 53ae576 into PR presentation assembly|0dd8008463d:merge: absorb upstream 480e0c0 into PR presentation assembly|cb73c7db50c:Merge upstream f4387b7a into PR presentation assembly|8abde93a5d1:Merge upstream 9aa24e8f into PR presentation assembly|68358363287:Merge frozen upstream acf28495 into 1172 status-row assembly|2615e52048d:merge(1205): absorb current upstream f9207db3 into continuation base 4c5bd846|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|672bd50a7dc:Merge upstream 692310de into continuation assembly|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|7a1d239ab5b:fix: restore continuation registry read export|b2b8428ba3e:test: update continuation registry mocks|a05d8a41a26:merge: absorb frozen upstream for #1172|c15743f18b6:temporary exact-tree LOC comparison|83d0eba67f0:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|f7577c570fc:Merge upstream/main into #1172 assembly|8ab994bd17c:Merge upstream/main into #1172 assembly|ea06393bacf:Prune assembly splay before drift correction|11d7c638245:merge: absorb upstream drift into assembly|d3cfdf2dbf5:merge: absorb upstream main after 1159 fold|c8ff54907c6:Merge origin/main into assembly continuation branch|f27e2483608:Merge upstream/main into assembly-continuation-followons|2e584ac4bea:merge: sync upstream/main (3d05da9a54) into drift-corrected tip; reconcile 6 conflicts|f01d8eeffeb:Merge remote-tracking branch 'origin/main' into HEAD|d2c7457b3ba:merge: drift-cure back-merge upstream/main into assembly-drift-cure (#999 post-cleanse)|0577934b467:Merge remote-tracking branch 'upstream/main' into drift-correct-20260610|7dcc9d578ca:Back-merge upstream/main (ebb9c6a013) into continuation candidate e66dc63f (history-preserving)|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	efdfb69adc4 fix(agents): keep queued followups from missin
src/auto-reply/reply/commands-compact.runtime.ts	1	6ae0a78cb2a2a99091f9ee0b4ac188bdaa3b2602	b951c7cce964a5f3746b9e0bddf7f5ead6b77daf	6ae0a78cb2a2a99091f9ee0b4ac188bdaa3b2602	b951c7cce964a5f3746b9e0bddf7f5ead6b77daf	accepted-overlay-no-current-upstream-delta	f2cc523f491:Merge upstream eb63cb148 into continuation assembly|6be6484bd9f:fix: close continuation gate debt	44fe1b15a3e test: trim compact command leftovers (#123810)
src/auto-reply/reply/commands-compact.ts	9	a54936d22bb8c541041a824d6b1e4682bc3baae7	1f504277425005486874eb4741115daa39bd0a51	a54936d22bb8c541041a824d6b1e4682bc3baae7	1f504277425005486874eb4741115daa39bd0a51	accepted-overlay-no-current-upstream-delta	2cf1c4dba1a:Merge upstream main into continuation assembly|f2cc523f491:Merge upstream eb63cb148 into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|7f2601b6779:Merge upstream/main (df725434f36) into 1172 continuation assembly|cb73c7db50c:Merge upstream f4387b7a into PR presentation assembly|b5bc4347c0d:Merge upstream 18c9f27e into #1219 F1 accepted head|e9a5ae9d12d:Merge upstream 0ea8d565 into CFC5 successor|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|790f6b2bf8c:fix(compaction): format empty transcript reason	?
src/auto-reply/reply/directive-handling.mixed-inline.test.ts	1	0f6cf76bd8d773ccf43cfc07949fafb003607ab5	fb810ca431e3481ccd1fd6f21406ccace432c9b4	0f6cf76bd8d773ccf43cfc07949fafb003607ab5	fb810ca431e3481ccd1fd6f21406ccace432c9b4	accepted-overlay-no-current-upstream-delta	2cf1c4dba1a:Merge upstream main into continuation assembly|6be6484bd9f:fix: close continuation gate debt|7464b874e55:merge: absorb upstream/main drift	2e9d4de131c fix(auto-reply): apply mixed chat directives i
src/auto-reply/reply/followup-turn-admission.ts	1	d927ce3ef18a35dda03625f54d0f37c4f4e1c0d3	3144154df03e1341e71c26310da01b7db6d3426e	d927ce3ef18a35dda03625f54d0f37c4f4e1c0d3	3144154df03e1341e71c26310da01b7db6d3426e	accepted-overlay-no-current-upstream-delta	2cf1c4dba1a:Merge upstream main into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|9f89d941dd1:merge: absorb frozen upstream c37ba84|68358363287:Merge frozen upstream acf28495 into 1172 status-row assembly|c07cb0b066b:fix(continuation): restore post-drift runner lifecycle	?
src/auto-reply/reply/get-reply-run-admission.ts	7	dd8288f5cc7f5e76696b9d54fc5d7d27eeeeb99e	80ccc87a1cf0e62ca9e6cdd55d2640bd3af99125	dd8288f5cc7f5e76696b9d54fc5d7d27eeeeb99e	80ccc87a1cf0e62ca9e6cdd55d2640bd3af99125	accepted-overlay-no-current-upstream-delta	b5f1960fd4d:merge: backmerge frozen upstream into continuation|2cf1c4dba1a:Merge upstream main into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|90b055341a1:Merge upstream/main into the continuation assembly candidate|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|23f9d033c3c:merge: absorb upstream 53ae576 into PR presentation assembly|0dd8008463d:merge: absorb upstream 480e0c0 into PR presentation assembly|cb73c7db50c:Merge upstream f4387b7a into PR presentation assembly|68358363287:Merge frozen upstream acf28495 into 1172 status-row assembly|2615e52048d:merge(1205): absorb current upstream f9207db3 into continuation base 4c5bd846|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|36d3b449add:refactor(reply): make agent-runner and get-reply-run upstream-small facades	?
src/auto-reply/reply/get-reply-run-execute.ts	3	be1a021053a95cf149b5ee8f0a07315a22c73441	f919aa41994778b6e54f94453df2d67dd84ee683	be1a021053a95cf149b5ee8f0a07315a22c73441	f919aa41994778b6e54f94453df2d67dd84ee683	accepted-overlay-no-current-upstream-delta	b5f1960fd4d:merge: backmerge frozen upstream into continuation|2cf1c4dba1a:Merge upstream main into continuation assembly|f2cc523f491:Merge upstream eb63cb148 into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|3b33188c6d4:merge: absorb upstream/main into continuation assembly|7f2601b6779:Merge upstream/main (df725434f36) into 1172 continuation assembly|23f9d033c3c:merge: absorb upstream 53ae576 into PR presentation assembly|0dd8008463d:merge: absorb upstream 480e0c0 into PR presentation assembly|164351fe76c:merge: absorb final frozen upstream for WO-1217|b5bc4347c0d:Merge upstream 18c9f27e into #1219 F1 accepted head|68358363287:Merge frozen upstream acf28495 into 1172 status-row assembly|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|36d3b449add:refactor(reply): make agent-runner and get-reply-run upstream-small facades	bb873c8806d fix(cron): preserve Codex app authority
src/auto-reply/reply/get-reply-run.media-only.test.ts	2	3481bbc99da6e7c6522bd2424fd2eac2545cdc3e	bd6dc36af2751834182416309e07c75789659658	3481bbc99da6e7c6522bd2424fd2eac2545cdc3e	bd6dc36af2751834182416309e07c75789659658	accepted-overlay-no-current-upstream-delta	b5f1960fd4d:merge: backmerge frozen upstream into continuation|2cf1c4dba1a:Merge upstream main into continuation assembly|f2cc523f491:Merge upstream eb63cb148 into continuation assembly|6be6484bd9f:fix: close continuation gate debt|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|a8775165a4f:merge: absorb upstream drift #9 into assembly|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|7464b874e55:merge: absorb upstream/main drift|3b33188c6d4:merge: absorb upstream/main into continuation assembly|90b055341a1:Merge upstream/main into the continuation assembly candidate|d5bc0a1b361:fix(ci): clear the remaining upstream PR shard failures|7f2601b6779:Merge upstream/main (df725434f36) into 1172 continuation assembly|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|0dd8008463d:merge: absorb upstream 480e0c0 into PR presentation assembly|cb73c7db50c:Merge upstream f4387b7a into PR presentation assembly|a978cc7bf8a:merge: absorb upstream and close post-039 CI failures|6bf596259a7:merge: absorb frozen upstream e4968af|b5bc4347c0d:Merge upstream 18c9f27e into #1219 F1 accepted head|68358363287:Merge frozen upstream acf28495 into 1172 status-row assembly|a5a0bf46928:refactor(continuation): split static gate owners|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|b134a64a443:fix(continuation): harden structured delegate returns|b97ac9c852a:Merge upstream 53d600a into #1184 continuation candidate|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|f76f0e5983f:refactor(continuation): retire unrelated carries|d6ac137b148:Merge upstream c46cc1e2 into absorb branch|a05d8a41a26:merge: absorb frozen upstream for #1172|1192886f766:Merge upstream/main through ef196b68b48 into #1172 candidate|a5f393ca06c:merge: absorb upstream through 604c026409|83d0eba67f0:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|d99dd096dd6:Merge upstream/main into #1172 safe assembly|a9ea8e596e7:Backmerge upstream main into assembly after splay prune|ff1dea44344:Merge upstream/main into assembly drift branch|93dd8b01b3e:Merge upstream/main into continuation presentation|d3cfdf2dbf5:merge: absorb upstream main after 1159 fold|c8ff54907c6:Merge origin/main into assembly continuation branch|5dfa96c9346:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260624/assembly-continuation-followons|d04ab6c5567:Merge upstream/main 190ca52882 (drift re-absorb #4) + prune stale deadcode allowlist|f01d8eeffeb:Merge remote-tracking branch 'origin/main' into HEAD|d2c7457b3ba:merge: drift-cure back-merge upstream/main into assembly-drift-cure (#999 post-cleanse)|6cfe57040e9:test: #999 drop forceSenderIsOwnerFalse from extension + core system-event tests|d118c435610:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260611/drift-preview-990|43ed057d291:fix(continuation): reset chain budget for ordinary subagent-returns (#989-P2-1)|913100b7173:Restore upstream regression coverage|077f1233cc7:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260606/assembly-stabilized|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	?
src/auto-reply/reply/get-reply.fast-path.test.ts	1	a9593560b0bc9bddc47fdd6cb25bab5ca26e25fc	0c26965562d25648727a48faf47c3e83df4bb096	a9593560b0bc9bddc47fdd6cb25bab5ca26e25fc	0c26965562d25648727a48faf47c3e83df4bb096	accepted-overlay-no-current-upstream-delta	2cf1c4dba1a:Merge upstream main into continuation assembly|3b33188c6d4:merge: absorb upstream/main into continuation assembly|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|10bb430d824:test(ci): isolate gate session stores	589a9143289 fix(session): preserve reset message payloads
src/auto-reply/reply/get-reply.ts	2	b270e91cbd2c5a5e345208e5f8c37d4604c4850c	2847028f666940a08989758d07a3e2a5f536b8c1	b270e91cbd2c5a5e345208e5f8c37d4604c4850c	2847028f666940a08989758d07a3e2a5f536b8c1	accepted-overlay-no-current-upstream-delta	b5f1960fd4d:merge: backmerge frozen upstream into continuation|2cf1c4dba1a:Merge upstream main into continuation assembly|f2cc523f491:Merge upstream eb63cb148 into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|98448a6f6df:Merge upstream/main into 1172 continuation assembly|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|672bd50a7dc:Merge upstream 692310de into continuation assembly|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|4c235d8c199:merge: absorb upstream runtime drift for #1172|b97ac9c852a:Merge upstream 53d600a into #1184 continuation candidate|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|d6ac137b148:Merge upstream c46cc1e2 into absorb branch|a05d8a41a26:merge: absorb frozen upstream for #1172|c15743f18b6:temporary exact-tree LOC comparison|83d0eba67f0:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|7043b6f9a0d:Merge upstream/main into 1172 status row assembly|60cb154e3b4:Merge upstream/main into #1172 assembly|9fda5241278:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|5503bd986c2:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|d3cfdf2dbf5:merge: absorb upstream main after 1159 fold|bdd3cfd038b:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260628/assembly-continuation-drift-absorb|f27e2483608:Merge upstream/main into assembly-continuation-followons|900fcc9d961:Merge upstream/main 2ea0e8807a (drift re-absorb #8 — restore mergeability)|cd255b3d6db:Merge upstream/main 2ce4a748 (drift re-absorb #6) + #1229 surface-budget pin|d04ab6c5567:Merge upstream/main 190ca52882 (drift re-absorb #4) + prune stale deadcode allowlist|f05c7cb92d5:WIP dc2: merge upstream d89ab2c014 onto 077b261dd8 — agent-runner-execution.ts resolved (version-A, scout-confirmed); 5 files conflict-marked for prince byte-check|d2c7457b3ba:merge: drift-cure back-merge upstream/main into assembly-drift-cure (#999 post-cleanse)|d118c435610:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260611/drift-preview-990|e44f0a47486:fix: harden durable continue_work parity edges	?
src/auto-reply/reply/reply-state.test.ts	1	9d41b49db17a41cf7630da587dcecd6d8e4a2bc0	fe30b2755ff1989020cf1a86cd01fab49bcd0975	9d41b49db17a41cf7630da587dcecd6d8e4a2bc0	fe30b2755ff1989020cf1a86cd01fab49bcd0975	accepted-overlay-no-current-upstream-delta	2cf1c4dba1a:Merge upstream main into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|f42b15e94aa:Merge upstream/main (8fdf7570a17) into 1172 continuation assembly|d7b6ac70e5b:Merge upstream main through c5d00cb|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|c15743f18b6:temporary exact-tree LOC comparison|1192886f766:Merge upstream/main through ef196b68b48 into #1172 candidate|83d0eba67f0:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|0577934b467:Merge remote-tracking branch 'upstream/main' into drift-correct-20260610|7dcc9d578ca:Back-merge upstream/main (ebb9c6a013) into continuation candidate e66dc63f (history-preserving)|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	f8057eeccea refactor(tests): consolidate inbound reply fix
src/auto-reply/reply/session-init-conflict-retry.ts	11	aa6b24a994e0037063f7dd73106edd9d5802c210	b8fc2adc842a33b7de17c149bf21a188a1c73096	aa6b24a994e0037063f7dd73106edd9d5802c210	b8fc2adc842a33b7de17c149bf21a188a1c73096	accepted-overlay-no-current-upstream-delta	b6842092148:fix: stabilize 1184 GATES integration repairs	?
src/auto-reply/reply/session-system-events.ts	20	9df57847902ea1ebe612ab8426e875e5da219fe5	2434e19c10db98b5c8d40c84aacb3bc4ac27f417	9df57847902ea1ebe612ab8426e875e5da219fe5	2434e19c10db98b5c8d40c84aacb3bc4ac27f417	accepted-overlay-no-current-upstream-delta	ff3e0dd6337:Repair frozen upstream merge unions|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|5df9d96eb8f:style: oxfmt the four files hand-edited during conflict resolution|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|a978cc7bf8a:merge: absorb upstream and close post-039 CI failures|47c4169ea92:fix(continuation): close the last three F1 replay/duplication gaps|59bbfcffce0:fix(continuation): settle the terminal notice at turn adoption, not preparation|726f4e2f9cc:Merge upstream after post-666 corrections|7d344c03948:fix(ci): avoid treating metadata key as env var|1e96338ac70:refactor(infra): split session delivery codec|ab86369d07b:fix(continuation): close delegate return review gaps|8e55bfda61c:fix(continuation): make delegate returns crash safe|18e02c2b5b3:fix(continuation): add managed delegate return claims|672bd50a7dc:Merge upstream 692310de into continuation assembly|939e5a6a748:fix(continuation): harden wake routing and stream stripping|55f44f1d841:fix(gates): restore absorbed integration contracts	?
src/auto-reply/reply/session-updates.ts	4	fbf68b77de7f9c3406e1a603f6b027a33377e4eb	091fa59a468688cc92567d189a0243585f3624ec	fbf68b77de7f9c3406e1a603f6b027a33377e4eb	091fa59a468688cc92567d189a0243585f3624ec	accepted-overlay-no-current-upstream-delta	2cf1c4dba1a:Merge upstream main into continuation assembly|f2cc523f491:Merge upstream eb63cb148 into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|7464b874e55:merge: absorb upstream/main drift|d7b6ac70e5b:Merge upstream main through c5d00cb|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|427f2ed24cc:fix(compaction): preserve rollover session identity|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|672bd50a7dc:Merge upstream 692310de into continuation assembly|c15743f18b6:temporary exact-tree LOC comparison|83d0eba67f0:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|166eaaa9bcb:Merge upstream/main into 1172 status row assembly|6339671f8df:Merge upstream/main into #1172 safe assembly|5503bd986c2:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|f27e2483608:Merge upstream/main into assembly-continuation-followons|ca02cd2e616:Merge upstream/main into assembly — absorb 1361-commit drift for PR #85651 currency|f05c7cb92d5:WIP dc2: merge upstream d89ab2c014 onto 077b261dd8 — agent-runner-execution.ts resolved (version-A, scout-confirmed); 5 files conflict-marked for prince byte-check|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	?
src/auto-reply/reply/session.test.ts	1	9bc5b95d78e50f7c16393b907551e53aa95a5a90	813c8ca9e6450f9b7d9874f87125138c1509752d	9bc5b95d78e50f7c16393b907551e53aa95a5a90	813c8ca9e6450f9b7d9874f87125138c1509752d	accepted-overlay-no-current-upstream-delta	b5f1960fd4d:merge: backmerge frozen upstream into continuation|2cf1c4dba1a:Merge upstream main into continuation assembly|6be6484bd9f:fix: close continuation gate debt|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|3b33188c6d4:merge: absorb upstream/main into continuation assembly|90b055341a1:Merge upstream/main into the continuation assembly candidate|a7ef03177e0:Merge remote-tracking branch 'upstream/main' into scribe/20260809/backmerge-upstream|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|d7b6ac70e5b:Merge upstream main through c5d00cb|164351fe76c:merge: absorb final frozen upstream for WO-1217|55fb755bebb:merge: absorb frozen upstream for WO-1217|68358363287:Merge frozen upstream acf28495 into 1172 status-row assembly|2615e52048d:merge(1205): absorb current upstream f9207db3 into continuation base 4c5bd846|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|672bd50a7dc:Merge upstream 692310de into continuation assembly|0ff0add5e40:merge: absorb upstream through 025e6cee for #1172|4c235d8c199:merge: absorb upstream runtime drift for #1172|b97ac9c852a:Merge upstream 53d600a into #1184 continuation candidate|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|a05d8a41a26:merge: absorb frozen upstream for #1172|c15743f18b6:temporary exact-tree LOC comparison|1192886f766:Merge upstream/main through ef196b68b48 into #1172 candidate|4828d51f9fd:merge: absorb upstream main through a4cc24d113|83d0eba67f0:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|7043b6f9a0d:Merge upstream/main into 1172 status row assembly|a9ea8e596e7:Backmerge upstream main into assembly after splay prune|ff1dea44344:Merge upstream/main into assembly drift branch|5503bd986c2:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|c8ff54907c6:Merge origin/main into assembly continuation branch|78d31449a23:merge: absorb upstream main into continuation assembly|5dfa96c9346:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260624/assembly-continuation-followons|ba9778fa570:Merge upstream/main into assembly-continuation-followons|f27e2483608:Merge upstream/main into assembly-continuation-followons|cd255b3d6db:Merge upstream/main 2ce4a748 (drift re-absorb #6) + #1229 surface-budget pin|cfd63895c92:merge: resync presentation onto upstream/main ce763e6ec9|2e584ac4bea:merge: sync upstream/main (3d05da9a54) into drift-corrected tip; reconcile 6 conflicts|f05c7cb92d5:WIP dc2: merge upstream d89ab2c014 onto 077b261dd8 — agent-runner-execution.ts resolved (version-A, scout-confirmed); 5 files conflict-marked for prince byte-check|d2c7457b3ba:merge: drift-cure back-merge upstream/main into assembly-drift-cure (#999 post-cleanse)|b1d6240ffcf:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260612/drift-correct-990-v4|d118c435610:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260611/drift-preview-990|0577934b467:Merge remote-tracking branch 'upstream/main' into drift-correct-20260610|f3f9fcceaeb:Back-merge upstream/main (bf89552) into assembly-token-wiring drift-correct|7dcc9d578ca:Back-merge upstream/main (ebb9c6a013) into continuation candidate e66dc63f (history-preserving)|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	?
