path	dropped_lines	base_upstream_blob	accepted_candidate_blob	accepted_delta	accepted_commits	disposition
src/infra/session-cost-usage.ts	1	41a5c658b26ae02b5dc28f7402f373229fad6398	161220d8e4fab71f44c8b9a5faa627cf25235d46	+90/-1	ff3e0dd6337:Repair frozen upstream merge unions|6be6484bd9f:fix: close continuation gate debt|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|f76f0e5983f:refactor(continuation): retire unrelated carries|d6ac137b148:Merge upstream c46cc1e2 into absorb branch|a05d8a41a26:merge: absorb frozen upstream for #1172|2605ac5e08d:fix: repair stale merge imports|c15743f18b6:temporary exact-tree LOC comparison|4828d51f9fd:merge: absorb upstream main through a4cc24d113|4577adf1607:merge: absorb upstream main through 7a456e362d|83d0eba67f0:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|c62a299955d:Merge upstream/main into #1172 assembly|a9ea8e596e7:Backmerge upstream main into assembly after splay prune|5503bd986c2:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|d3cfdf2dbf5:merge: absorb upstream main after 1159 fold|abe0cfde988:fix(continuation): #1144 autoreview round 2 — precise post-compaction finalize + mtime defense|8df028d988e:fix(continuation): #1144 assembly review follow-ups (impl, tests pending)|78d31449a23:merge: absorb upstream main into continuation assembly|f27e2483608:Merge upstream/main into assembly-continuation-followons|4a215c33bcb:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260621/assembly-drift-absorb-2|1eec452a231:merge: resync presentation onto upstream/main dd7376fdcb|2e584ac4bea:merge: sync upstream/main (3d05da9a54) into drift-corrected tip; reconcile 6 conflicts|d118c435610:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260611/drift-preview-990|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at 41a5c658b26ae02b5dc28f7402f373229fad6398. CANDIDATE preserves accepted SOURCE blob 161220d8e4fab71f44c8b9a5faa627cf25235d46; the accepted +90/-1 overlay from ff3e0dd6337:Repair frozen upstream merge unions|6be6484bd9f:fix: close continuation gate debt|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|f76f0e5983f:refactor(continuation): retire unrelated carries|d6ac137b148:Merge upstream c46cc1e2 into absorb branch|a05d8a41a26:merge: absorb frozen upstream for #1172|2605ac5e08d:fix: repair stale merge imports|c15743f18b6:temporary exact-tree LOC comparison|4828d51f9fd:merge: absorb upstream main through a4cc24d113|4577adf1607:merge: absorb upstream main through 7a456e362d|83d0eba67f0:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|c62a299955d:Merge upstream/main into #1172 assembly|a9ea8e596e7:Backmerge upstream main into assembly after splay prune|5503bd986c2:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|d3cfdf2dbf5:merge: absorb upstream main after 1159 fold|abe0cfde988:fix(continuation): #1144 autoreview round 2 — precise post-compaction finalize + mtime defense|8df028d988e:fix(continuation): #1144 assembly review follow-ups (impl, tests pending)|78d31449a23:merge: absorb upstream main into continuation assembly|f27e2483608:Merge upstream/main into assembly-continuation-followons|4a215c33bcb:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260621/assembly-drift-absorb-2|1eec452a231:merge: resync presentation onto upstream/main dd7376fdcb|2e584ac4bea:merge: sync upstream/main (3d05da9a54) into drift-corrected tip; reconcile 6 conflicts|d118c435610:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260611/drift-preview-990|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream supersedes the 1-line post-PR set candidate. No upstream restoration applies in this cure.
src/infra/session-delivery-queue-storage.ts	74	54924209a198c8294d5c528ed8eaf720f21c4ebc	acd150a7d149e6ac74f199a84ebd5ef80612d6bf	+334/-100	b5f1960fd4d:merge: backmerge frozen upstream into continuation|ff3e0dd6337:Repair frozen upstream merge unions|dfe2d49b2cb:refactor: close continuation gate ratchets|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|a978cc7bf8a:merge: absorb upstream and close post-039 CI failures|55fb755bebb:merge: absorb frozen upstream for WO-1217|59bbfcffce0:fix(continuation): settle the terminal notice at turn adoption, not preparation|abe830aea91:fix(queue): scrub invalid session metadata|a57a6bbb753:fix(1205): dead-letter invalid session deliveries against persisted row text|543b02c5a24:fix(continuation): port attachment hardening to assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|1e96338ac70:refactor(infra): split session delivery codec|18e02c2b5b3:fix(continuation): add managed delegate return claims|7ff7797e43c:fix(continuation): fail closed on corrupt durable recovery|2d560857253:fix(continuation): validate durable attachment snapshots|3adc3a7921f:fix(continuation): close attachment metadata gaps|bcb1894bc8e:fix(continuation): harden delegate attachment recovery|e534d1f15d2:fix(continuation): restore typed delegate input attachments|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|a05d8a41a26:merge: absorb frozen upstream for #1172|03899c6a484:fix(continuation): trust only internal trace context|d3cfdf2dbf5:merge: absorb upstream main after 1159 fold|78577edff46:fix: preserve continuation recovery handoff identity|3bfc47a8d73:fix(continuation): thread continue_delegate model through the production post-compaction path|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at 54924209a198c8294d5c528ed8eaf720f21c4ebc. CANDIDATE preserves accepted SOURCE blob acd150a7d149e6ac74f199a84ebd5ef80612d6bf; the accepted +334/-100 overlay from b5f1960fd4d:merge: backmerge frozen upstream into continuation|ff3e0dd6337:Repair frozen upstream merge unions|dfe2d49b2cb:refactor: close continuation gate ratchets|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|a978cc7bf8a:merge: absorb upstream and close post-039 CI failures|55fb755bebb:merge: absorb frozen upstream for WO-1217|59bbfcffce0:fix(continuation): settle the terminal notice at turn adoption, not preparation|abe830aea91:fix(queue): scrub invalid session metadata|a57a6bbb753:fix(1205): dead-letter invalid session deliveries against persisted row text|543b02c5a24:fix(continuation): port attachment hardening to assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|1e96338ac70:refactor(infra): split session delivery codec|18e02c2b5b3:fix(continuation): add managed delegate return claims|7ff7797e43c:fix(continuation): fail closed on corrupt durable recovery|2d560857253:fix(continuation): validate durable attachment snapshots|3adc3a7921f:fix(continuation): close attachment metadata gaps|bcb1894bc8e:fix(continuation): harden delegate attachment recovery|e534d1f15d2:fix(continuation): restore typed delegate input attachments|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|a05d8a41a26:merge: absorb frozen upstream for #1172|03899c6a484:fix(continuation): trust only internal trace context|d3cfdf2dbf5:merge: absorb upstream main after 1159 fold|78577edff46:fix: preserve continuation recovery handoff identity|3bfc47a8d73:fix(continuation): thread continue_delegate model through the production post-compaction path|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream supersedes the 74-line post-PR set candidate. No upstream restoration applies in this cure.
src/infra/system-events.test.ts	4	6f82812f7fb9494570584839adb824a3dba2bafa	be4703cabbfe2a52cb1ae18cede7d587525e1bd4	+299/-7	6be6484bd9f:fix: close continuation gate debt|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|a7ef03177e0:Merge remote-tracking branch 'upstream/main' into scribe/20260809/backmerge-upstream|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|18e02c2b5b3:fix(continuation): add managed delegate return claims|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|f76f0e5983f:refactor(continuation): retire unrelated carries|a05d8a41a26:merge: absorb frozen upstream for #1172|1192886f766:Merge upstream/main through ef196b68b48 into #1172 candidate|e317cfffa97:Merge commit '6c76d623f61a0b112937791eecb9f784f26a7834' into HEAD|6c76d623f61:docs(security): clip internal issue refs from comments for upstream|a9ba187f4fb:security(#999): strip session-delivery ack fields on both barrel producers (Finding-C ack-axis)|86d38470576:security(#999): force-untrust raw producers via deprecated infra-runtime barrel (Finding-C)|e4829e66f1c:security(#999): strip session-delivery ack fields at SDK/plugin boundary (Finding-B)|879f62fbd4f:test(system-events): standing guard for removeSystemEvents null-tail contextKey|32bffaea9c1:fix(system-events): restore last-non-null contextKey on removeSystemEvents|bd4076fc09a:test: #999 enforced-boundary guard -- SDK/plugin trusted:true neutralized at the wrapper|2cc23077070:test: #999 prong-c guard -- trusted:true payloads survive sanitize un-rewritten|6cfe57040e9:test: #999 drop forceSenderIsOwnerFalse from extension + core system-event tests|6f2550b65a9:docs(comments): scrub fork dev-vocabulary for upstream presentation|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at 6f82812f7fb9494570584839adb824a3dba2bafa. CANDIDATE preserves accepted SOURCE blob be4703cabbfe2a52cb1ae18cede7d587525e1bd4; the accepted +299/-7 overlay from 6be6484bd9f:fix: close continuation gate debt|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|a7ef03177e0:Merge remote-tracking branch 'upstream/main' into scribe/20260809/backmerge-upstream|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|18e02c2b5b3:fix(continuation): add managed delegate return claims|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|f76f0e5983f:refactor(continuation): retire unrelated carries|a05d8a41a26:merge: absorb frozen upstream for #1172|1192886f766:Merge upstream/main through ef196b68b48 into #1172 candidate|e317cfffa97:Merge commit '6c76d623f61a0b112937791eecb9f784f26a7834' into HEAD|6c76d623f61:docs(security): clip internal issue refs from comments for upstream|a9ba187f4fb:security(#999): strip session-delivery ack fields on both barrel producers (Finding-C ack-axis)|86d38470576:security(#999): force-untrust raw producers via deprecated infra-runtime barrel (Finding-C)|e4829e66f1c:security(#999): strip session-delivery ack fields at SDK/plugin boundary (Finding-B)|879f62fbd4f:test(system-events): standing guard for removeSystemEvents null-tail contextKey|32bffaea9c1:fix(system-events): restore last-non-null contextKey on removeSystemEvents|bd4076fc09a:test: #999 enforced-boundary guard -- SDK/plugin trusted:true neutralized at the wrapper|2cc23077070:test: #999 prong-c guard -- trusted:true payloads survive sanitize un-rewritten|6cfe57040e9:test: #999 drop forceSenderIsOwnerFalse from extension + core system-event tests|6f2550b65a9:docs(comments): scrub fork dev-vocabulary for upstream presentation|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream supersedes the 4-line post-PR set candidate. No upstream restoration applies in this cure.
src/infra/system-events.ts	5	18a8be81037ef9964d63b1ff6ba72ee0e67f468e	7d71b4623aac71d5bef9523f8b75d5cac712b6fa	+228/-27	6be6484bd9f:fix: close continuation gate debt|a7ef03177e0:Merge remote-tracking branch 'upstream/main' into scribe/20260809/backmerge-upstream|5df9d96eb8f:style: oxfmt the four files hand-edited during conflict resolution|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|55fb755bebb:merge: absorb frozen upstream for WO-1217|59bbfcffce0:fix(continuation): settle the terminal notice at turn adoption, not preparation|726f4e2f9cc:Merge upstream after post-666 corrections|18e02c2b5b3:fix(continuation): add managed delegate return claims|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|a05d8a41a26:merge: absorb frozen upstream for #1172|4828d51f9fd:merge: absorb upstream main through a4cc24d113|510388cf1ab:Fix static gate formatting findings|32bffaea9c1:fix(system-events): restore last-non-null contextKey on removeSystemEvents|3b3566e8d16:security: #999 enforce trusted-bypass at plugin-runtime boundary + restore deprecated SDK field|d2c7457b3ba:merge: drift-cure back-merge upstream/main into assembly-drift-cure (#999 post-cleanse)|7849bf02696:WIP: #999 drop forceSenderIsOwnerFalse from core system-events + session drain|776092e29bc:Merge upstream/main into frond-scribe/20260612/drift-correct-990-v4 (drift2)|d57b6ec0cac:docs(scrub): qualify unqualified 'RFC §' refs to the continuation RFC|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at 18a8be81037ef9964d63b1ff6ba72ee0e67f468e. CANDIDATE preserves accepted SOURCE blob 7d71b4623aac71d5bef9523f8b75d5cac712b6fa; the accepted +228/-27 overlay from 6be6484bd9f:fix: close continuation gate debt|a7ef03177e0:Merge remote-tracking branch 'upstream/main' into scribe/20260809/backmerge-upstream|5df9d96eb8f:style: oxfmt the four files hand-edited during conflict resolution|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|55fb755bebb:merge: absorb frozen upstream for WO-1217|59bbfcffce0:fix(continuation): settle the terminal notice at turn adoption, not preparation|726f4e2f9cc:Merge upstream after post-666 corrections|18e02c2b5b3:fix(continuation): add managed delegate return claims|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|a05d8a41a26:merge: absorb frozen upstream for #1172|4828d51f9fd:merge: absorb upstream main through a4cc24d113|510388cf1ab:Fix static gate formatting findings|32bffaea9c1:fix(system-events): restore last-non-null contextKey on removeSystemEvents|3b3566e8d16:security: #999 enforce trusted-bypass at plugin-runtime boundary + restore deprecated SDK field|d2c7457b3ba:merge: drift-cure back-merge upstream/main into assembly-drift-cure (#999 post-cleanse)|7849bf02696:WIP: #999 drop forceSenderIsOwnerFalse from core system-events + session drain|776092e29bc:Merge upstream/main into frond-scribe/20260612/drift-correct-990-v4 (drift2)|d57b6ec0cac:docs(scrub): qualify unqualified 'RFC §' refs to the continuation RFC|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream supersedes the 5-line post-PR set candidate. No upstream restoration applies in this cure.
src/library.ts	1	4eba1f3312abd696c54cd691fc94904cddc10b85	13daaad2ad94214bd44fbf2a4ac133ebfa5f4c68	+1/-1	aceb7c98561:fix(lint): drop self-renames left by the rename sweep|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|7464b874e55:merge: absorb upstream/main drift	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at 4eba1f3312abd696c54cd691fc94904cddc10b85. CANDIDATE preserves accepted SOURCE blob 13daaad2ad94214bd44fbf2a4ac133ebfa5f4c68; the accepted +1/-1 overlay from aceb7c98561:fix(lint): drop self-renames left by the rename sweep|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|7464b874e55:merge: absorb upstream/main drift supersedes the 1-line post-PR set candidate. No upstream restoration applies in this cure.
src/logging/diagnostic.test.ts	3	2c9d737a7308c85604067c47f2b33466849e4e55	dbd6a38ba1f31cfd59931a6257123bd7c9905872	+201/-13	d54403ab018:merge: absorb current upstream 23854c39 into continuation candidate|b5f1960fd4d:merge: backmerge frozen upstream into continuation|2cf1c4dba1a:Merge upstream main into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|bd8fcdf6396:merge: absorb upstream/main drift (21 commits)|0dd8008463d:merge: absorb upstream 480e0c0 into PR presentation assembly|8abde93a5d1:Merge upstream 9aa24e8f into PR presentation assembly|9f89d941dd1:merge: absorb frozen upstream c37ba84|b5bc4347c0d:Merge upstream 18c9f27e into #1219 F1 accepted head|e9a5ae9d12d:Merge upstream 0ea8d565 into CFC5 successor|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|d6ac137b148:Merge upstream c46cc1e2 into absorb branch|a05d8a41a26:merge: absorb frozen upstream for #1172|56360c15761:Merge upstream/main into #1172 assembly|a9ea8e596e7:Backmerge upstream main into assembly after splay prune|cd255b3d6db:Merge upstream/main 2ce4a748 (drift re-absorb #6) + #1229 surface-budget pin|f05c7cb92d5:WIP dc2: merge upstream d89ab2c014 onto 077b261dd8 — agent-runner-execution.ts resolved (version-A, scout-confirmed); 5 files conflict-marked for prince byte-check|d2c7457b3ba:merge: drift-cure back-merge upstream/main into assembly-drift-cure (#999 post-cleanse)|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at 2c9d737a7308c85604067c47f2b33466849e4e55. CANDIDATE preserves accepted SOURCE blob dbd6a38ba1f31cfd59931a6257123bd7c9905872; the accepted +201/-13 overlay from d54403ab018:merge: absorb current upstream 23854c39 into continuation candidate|b5f1960fd4d:merge: backmerge frozen upstream into continuation|2cf1c4dba1a:Merge upstream main into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|bd8fcdf6396:merge: absorb upstream/main drift (21 commits)|0dd8008463d:merge: absorb upstream 480e0c0 into PR presentation assembly|8abde93a5d1:Merge upstream 9aa24e8f into PR presentation assembly|9f89d941dd1:merge: absorb frozen upstream c37ba84|b5bc4347c0d:Merge upstream 18c9f27e into #1219 F1 accepted head|e9a5ae9d12d:Merge upstream 0ea8d565 into CFC5 successor|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|d6ac137b148:Merge upstream c46cc1e2 into absorb branch|a05d8a41a26:merge: absorb frozen upstream for #1172|56360c15761:Merge upstream/main into #1172 assembly|a9ea8e596e7:Backmerge upstream main into assembly after splay prune|cd255b3d6db:Merge upstream/main 2ce4a748 (drift re-absorb #6) + #1229 surface-budget pin|f05c7cb92d5:WIP dc2: merge upstream d89ab2c014 onto 077b261dd8 — agent-runner-execution.ts resolved (version-A, scout-confirmed); 5 files conflict-marked for prince byte-check|d2c7457b3ba:merge: drift-cure back-merge upstream/main into assembly-drift-cure (#999 post-cleanse)|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream supersedes the 3-line post-PR set candidate. No upstream restoration applies in this cure.
src/logging/diagnostic.ts	8	ed3f3f2a55a98f54727beb54287c7959c13f655c	a0fadeeda5f4894979b5df8ab613adbd8f3056d5	+121/-8	2cf1c4dba1a:Merge upstream main into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|bd8fcdf6396:merge: absorb upstream/main drift (21 commits)|0dd8008463d:merge: absorb upstream 480e0c0 into PR presentation assembly|9f89d941dd1:merge: absorb frozen upstream c37ba84|b5bc4347c0d:Merge upstream 18c9f27e into #1219 F1 accepted head|e9a5ae9d12d:Merge upstream 0ea8d565 into CFC5 successor|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|d6ac137b148:Merge upstream c46cc1e2 into absorb branch|a05d8a41a26:merge: absorb frozen upstream for #1172|56360c15761:Merge upstream/main into #1172 assembly|a9ea8e596e7:Backmerge upstream main into assembly after splay prune|d3cfdf2dbf5:merge: absorb upstream main after 1159 fold|cd255b3d6db:Merge upstream/main 2ce4a748 (drift re-absorb #6) + #1229 surface-budget pin|f05c7cb92d5:WIP dc2: merge upstream d89ab2c014 onto 077b261dd8 — agent-runner-execution.ts resolved (version-A, scout-confirmed); 5 files conflict-marked for prince byte-check|d2c7457b3ba:merge: drift-cure back-merge upstream/main into assembly-drift-cure (#999 post-cleanse)|0577934b467:Merge remote-tracking branch 'upstream/main' into drift-correct-20260610|63ddbdfc5a3:fix: restore upstream faithfulness for #935|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at ed3f3f2a55a98f54727beb54287c7959c13f655c. CANDIDATE preserves accepted SOURCE blob a0fadeeda5f4894979b5df8ab613adbd8f3056d5; the accepted +121/-8 overlay from 2cf1c4dba1a:Merge upstream main into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|bd8fcdf6396:merge: absorb upstream/main drift (21 commits)|0dd8008463d:merge: absorb upstream 480e0c0 into PR presentation assembly|9f89d941dd1:merge: absorb frozen upstream c37ba84|b5bc4347c0d:Merge upstream 18c9f27e into #1219 F1 accepted head|e9a5ae9d12d:Merge upstream 0ea8d565 into CFC5 successor|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|d6ac137b148:Merge upstream c46cc1e2 into absorb branch|a05d8a41a26:merge: absorb frozen upstream for #1172|56360c15761:Merge upstream/main into #1172 assembly|a9ea8e596e7:Backmerge upstream main into assembly after splay prune|d3cfdf2dbf5:merge: absorb upstream main after 1159 fold|cd255b3d6db:Merge upstream/main 2ce4a748 (drift re-absorb #6) + #1229 surface-budget pin|f05c7cb92d5:WIP dc2: merge upstream d89ab2c014 onto 077b261dd8 — agent-runner-execution.ts resolved (version-A, scout-confirmed); 5 files conflict-marked for prince byte-check|d2c7457b3ba:merge: drift-cure back-merge upstream/main into assembly-drift-cure (#999 post-cleanse)|0577934b467:Merge remote-tracking branch 'upstream/main' into drift-correct-20260610|63ddbdfc5a3:fix: restore upstream faithfulness for #935|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream supersedes the 8-line post-PR set candidate. No upstream restoration applies in this cure.
src/media/web-media.test.ts	1	03dad5c37990377e15edbcfd37ad5cf524e9173d	7d730ddf4f04ee008fc1083adf1f1c7847be6378	+1/-1	2cf1c4dba1a:Merge upstream main into continuation assembly|315d9994823:Repair continuation CI boundary regressions	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at 03dad5c37990377e15edbcfd37ad5cf524e9173d. CANDIDATE preserves accepted SOURCE blob 7d730ddf4f04ee008fc1083adf1f1c7847be6378; the accepted +1/-1 overlay from 2cf1c4dba1a:Merge upstream main into continuation assembly|315d9994823:Repair continuation CI boundary regressions supersedes the 1-line post-PR set candidate. No upstream restoration applies in this cure.
src/node-host/node-worker-transfer-client.test.ts	3	c94f46cd5e31a4fed9051d2fd91145695c2c4ed4	9252ecf5c7f1756b2a849910464dd3099ab654e5	+3/-3	1618911fbf5:test: honor git checkout environment	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at c94f46cd5e31a4fed9051d2fd91145695c2c4ed4. CANDIDATE preserves accepted SOURCE blob 9252ecf5c7f1756b2a849910464dd3099ab654e5; the accepted +3/-3 overlay from 1618911fbf5:test: honor git checkout environment supersedes the 3-line post-PR set candidate. No upstream restoration applies in this cure.
src/plugin-sdk/heartbeat-runtime.ts	1	5123d6d187268dfea2443a5e24e7d52be4c17b05	4c78712f267912f2703ca004e014fbb447d07eec	+15/-1	6be6484bd9f:fix: close continuation gate debt|939e5a6a748:fix(continuation): harden wake routing and stream stripping	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at 5123d6d187268dfea2443a5e24e7d52be4c17b05. CANDIDATE preserves accepted SOURCE blob 4c78712f267912f2703ca004e014fbb447d07eec; the accepted +15/-1 overlay from 6be6484bd9f:fix: close continuation gate debt|939e5a6a748:fix(continuation): harden wake routing and stream stripping supersedes the 1-line post-PR set candidate. No upstream restoration applies in this cure.
src/plugin-sdk/infra-runtime.ts	3	e5ed7cffb15045d5e2d9ef7432e37d5aa35b840b	1d657f5d2e220f08bc4ac773565a5356689b8fa2	+51/-8	04ed3627482:fix: close Gate 3 static regressions|2cf1c4dba1a:Merge upstream main into continuation assembly|6be6484bd9f:fix: close continuation gate debt|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|31af61428a6:merge: absorb upstream drift and restore continuation tracing|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|4577adf1607:merge: absorb upstream main through 7a456e362d|4af422fc6db:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|5503bd986c2:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|6c76d623f61:docs(security): clip internal issue refs from comments for upstream|a9ba187f4fb:security(#999): strip session-delivery ack fields on both barrel producers (Finding-C ack-axis)|86d38470576:security(#999): force-untrust raw producers via deprecated infra-runtime barrel (Finding-C)	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at e5ed7cffb15045d5e2d9ef7432e37d5aa35b840b. CANDIDATE preserves accepted SOURCE blob 1d657f5d2e220f08bc4ac773565a5356689b8fa2; the accepted +51/-8 overlay from 04ed3627482:fix: close Gate 3 static regressions|2cf1c4dba1a:Merge upstream main into continuation assembly|6be6484bd9f:fix: close continuation gate debt|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|31af61428a6:merge: absorb upstream drift and restore continuation tracing|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|4577adf1607:merge: absorb upstream main through 7a456e362d|4af422fc6db:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|5503bd986c2:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|6c76d623f61:docs(security): clip internal issue refs from comments for upstream|a9ba187f4fb:security(#999): strip session-delivery ack fields on both barrel producers (Finding-C ack-axis)|86d38470576:security(#999): force-untrust raw producers via deprecated infra-runtime barrel (Finding-C) supersedes the 3-line post-PR set candidate. No upstream restoration applies in this cure.
src/plugin-sdk/provider-catalog-live-runtime.test.ts	1	92436efa7413c918628553f92b05a399fe4f7508	687bb6bae1555fc1fb609476e210af28e4a66eee	+46/-309	4018b96af02:refactor(sessions): split static gate owners|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|672bd50a7dc:Merge upstream 692310de into continuation assembly|0ff0add5e40:merge: absorb upstream through 025e6cee for #1172|8422e7613b9:Merge upstream/main into 1172 status row assembly|789d60d2222:fix: keep live catalog fetch guard public type strict|478574ad3bf:fix: address partial response compatibility review|c524a800fdb:merge: absorb upstream main for continuation trace redaction	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at 92436efa7413c918628553f92b05a399fe4f7508. CANDIDATE preserves accepted SOURCE blob 687bb6bae1555fc1fb609476e210af28e4a66eee; the accepted +46/-309 overlay from 4018b96af02:refactor(sessions): split static gate owners|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|672bd50a7dc:Merge upstream 692310de into continuation assembly|0ff0add5e40:merge: absorb upstream through 025e6cee for #1172|8422e7613b9:Merge upstream/main into 1172 status row assembly|789d60d2222:fix: keep live catalog fetch guard public type strict|478574ad3bf:fix: address partial response compatibility review|c524a800fdb:merge: absorb upstream main for continuation trace redaction supersedes the 1-line post-PR set candidate. No upstream restoration applies in this cure.
